gid,direction,rank,counterparty_gid,sum_kzt,n_tx,counterparty_role,counterparty_cluster,counterparty_seed
100000004569484100,out,1,100000005578559100,51000.0,1,distributor,8,False
100000004569484100,out,2,100000005704413100,41000.0,1,distributor,8,False
100000004569484100,out,3,100000005933757100,39000.0,1,distributor,15,False
100000004569637100,in,1,100000003152964100,5500.0,1,peripheral,7,False
100000004571634100,in,1,100000005475379100,20000.0,1,peripheral,12,False
100000004573782100,in,1,100000000267734100,15000.0,1,peripheral,11,False
100000004580202100,in,1,100000003701161100,9000.0,1,peripheral,24,False
100000004580202100,out,1,100000008474391100,20000.0,1,terminal,24,False
100000004580202100,out,2,100000004564736100,15000.0,2,terminal,24,False
100000004580202100,out,3,100000004991812100,10000.0,1,terminal,24,False
100000004580254100,in,1,100000003242289100,14870.0,1,coordinator,17,False
100000004580254100,in,2,100000005665181100,13070.0,1,distributor,6,False
100000004584730100,in,1,100000004717647100,47000.0,1,peripheral,46,False
100000004586598100,in,1,100000000583220100,761255.0,4,peripheral,68,False
100000004587414100,in,1,100000000331309100,320200.0,1,coordinator,6,False
100000004587414100,in,2,100000000437046100,213403.0,1,coordinator,1,False
100000004588479100,in,1,100000003016635100,177633.0,2,distributor,5,True
100000004591973100,in,1,100000004386258100,10000.0,1,peripheral,13,False
100000004591973100,out,1,100000007745062100,100000.0,1,peripheral,13,False
100000004592467100,in,1,100000008748914100,7000.0,1,distributor,4,False
100000004596284100,in,1,100000005308954100,30000.0,1,peripheral,5,False
100000004601193100,in,1,100000000976943100,84000.0,3,transit,12,False
100000004603109100,in,1,100000002224132100,2580000.0,6,peripheral,25,False
100000004603109100,in,2,100000000594783100,92500.0,1,peripheral,25,False
100000004603109100,in,3,100000000552584100,57500.0,1,peripheral,25,False
100000004603109100,out,1,100000002224132100,300000.0,1,peripheral,25,False
100000004603109100,out,2,100000004892144100,100000.0,1,peripheral,25,False
100000004610802100,in,1,100000002513028100,241000.0,18,peripheral,61,False
100000004611571100,in,1,100000004400305100,22550.0,1,distributor,1,False
100000004613582100,in,1,100000003188607100,5000.0,1,peripheral,11,False
100000004613582100,out,1,100000001601320100,9500.0,1,transit,11,False
100000004616845100,in,1,100000001052945100,20200.0,2,peripheral,58,False
100000004622227100,in,1,100000006866783100,24931.0,1,distributor,1,True
100000004622227100,out,1,100000008011159100,7000.0,1,peripheral,43,False
100000004622227100,out,2,100000000332284100,6000.0,1,consolidator,6,False
100000004622227100,out,3,100000004486525100,6000.0,1,consolidator,1,False
100000004629688100,in,1,100000000076451100,5000.0,1,peripheral,16,False
100000004629688100,out,1,100000000076451100,15000.0,2,peripheral,16,False
100000004634420100,in,1,100000002578405100,26150.0,1,distributor,2,False
100000004635886100,in,1,100000004150593100,23000.0,1,distributor,5,False
100000004644615100,in,1,100000007534354100,50810.0,1,peripheral,10,False
100000004644615100,out,1,100000003989033100,373400.0,13,peripheral,10,False
100000004644615100,out,2,100000003194831100,6265.0,1,peripheral,10,False
100000004652395100,in,1,100000005910114100,75028.0,2,coordinator,1,False
100000004652395100,in,2,100000007593823100,16500.0,2,coordinator,1,False
100000004652395100,in,3,100000004140487100,10000.0,1,distributor,4,False
100000004655046100,in,1,100000001169666100,24000.0,1,peripheral,8,False
100000004657034100,in,1,100000000331309100,141250.0,1,coordinator,6,False
100000004659919100,in,1,100000005031696100,110000.0,2,peripheral,52,False
100000004659919100,out,1,100000002700161100,39000.0,1,peripheral,52,False
100000004662806100,in,1,100000008680731100,97580.0,1,distributor,13,True
100000004662806100,in,2,100000002957787100,9005.0,1,coordinator,1,False
100000004662806100,out,1,100000001083990100,49900.0,2,terminal,13,False
100000004662806100,out,2,100000003943483100,10000.0,1,terminal,13,False
100000004664515100,in,1,100000006866783100,37691.0,1,distributor,1,True
100000004664905100,in,1,100000003016635100,234620.0,3,distributor,5,True
100000004664905100,in,2,100000008389800100,94400.0,1,peripheral,5,False
100000004666651100,in,1,100000008628231100,429250.0,1,peripheral,67,False
100000004670388100,in,1,100000000291906100,160354.0,1,transit,51,False
100000004670388100,out,1,100000000291906100,380000.0,2,transit,51,False
100000004670388100,out,2,100000004722630100,340000.0,2,peripheral,51,False
100000004671609100,in,1,100000008512827100,100000.0,1,distributor,10,False
100000004673335100,in,1,100000000673868100,80000.0,1,peripheral,31,False
100000004674178100,in,1,100000001788284100,20000.0,1,peripheral,27,False
100000004674389100,in,1,100000005475379100,15000.0,1,peripheral,12,False
100000004674412100,in,1,100000005475379100,46000.0,1,peripheral,12,False
100000004674799100,in,1,100000004299488100,140000.0,5,consolidator,1,False
100000004676985100,in,1,100000004400305100,32260.0,1,distributor,1,False
100000004676985100,out,1,100000004241142100,27102.0,1,peripheral,1,False
100000004677680100,in,1,100000000343175100,45000.0,1,distributor,12,True
100000004677680100,in,2,100000004544958100,18000.0,1,peripheral,12,False
100000004677680100,out,1,100000004544958100,168000.0,3,peripheral,12,False
100000004679953100,in,1,100000008603629100,163767.0,1,coordinator,7,False
100000004679953100,in,2,100000004400305100,139768.0,1,distributor,1,False
100000004679953100,in,3,100000006866783100,40003.0,1,distributor,1,True
100000004679953100,out,1,100000005782781100,16000.0,1,peripheral,11,False
100000004679953100,out,2,100000008730846100,12800.0,1,consolidator,12,False
100000004679953100,out,3,100000008461532100,5300.0,1,distributor,28,False
100000004687099100,in,1,100000000267734100,30000.0,1,peripheral,11,False
100000004687282100,in,1,100000004707703100,20000.0,1,transit,5,False
100000004689658100,in,1,100000001857829100,456100.0,1,coordinator,7,False
100000004689658100,out,1,100000005010159100,7092.0,1,peripheral,7,False
100000004691350100,in,1,100000000291908100,13300.0,1,peripheral,51,False
100000004692798100,in,1,100000008680731100,190305.0,1,distributor,13,True
100000004692798100,in,2,100000000831684100,50000.0,3,peripheral,13,False
100000004692798100,out,1,100000000831684100,15000.0,2,peripheral,13,False
100000004697956100,in,1,100000003509750100,10000.0,1,transit,9,False
100000004697956100,out,1,100000003509750100,10000.0,1,transit,9,False
100000004698193100,in,1,100000001893287100,152700.0,14,peripheral,9,False
100000004698193100,in,2,100000008748408100,70000.0,1,distributor,9,False
100000004698193100,out,1,100000001893287100,18000.0,3,peripheral,9,False
100000004698193100,out,2,100000008547295100,15000.0,1,terminal,9,False
100000004698193100,out,3,100000001860090100,5000.0,1,terminal,9,False
100000004707703100,in,1,100000003016635100,232300.0,2,distributor,5,True
100000004707703100,in,2,100000004186824100,7000.0,1,peripheral,5,False
100000004707703100,out,1,100000002335358100,140000.0,2,terminal,5,False
100000004707703100,out,2,100000003975102100,25650.0,1,peripheral,5,True
100000004707703100,out,3,100000005519347100,23000.0,1,peripheral,5,True
100000004713684100,in,1,100000004400305100,37500.0,1,distributor,1,False
100000004714705100,out,1,100000008738325100,36550.0,1,peripheral,20,True
100000004715209100,in,1,100000008603331100,5000.0,1,peripheral,3,False
100000004715209100,out,1,100000008190411100,198450.0,12,peripheral,3,False
100000004715209100,out,2,100000003133045100,68000.0,1,peripheral,3,False
100000004715209100,out,3,100000004747154100,67000.0,1,peripheral,3,False
100000004717647100,in,1,100000004479404100,300000.0,2,peripheral,46,False
100000004717647100,out,1,100000004479404100,1480000.0,6,peripheral,46,False
100000004717647100,out,2,100000002922000100,448000.0,1,peripheral,46,False
100000004717647100,out,3,100000002659103100,165000.0,1,peripheral,46,False
100000004722630100,in,1,100000004670388100,340000.0,2,peripheral,51,False
100000004722765100,in,1,100000003747133100,230000.0,1,consolidator,48,False
100000004722765100,out,1,100000005075949100,2226000.0,7,peripheral,48,False
100000004722765100,out,2,100000006527156100,48500.0,1,peripheral,48,False
100000004722765100,out,3,100000004272302100,10000.0,1,peripheral,48,False
100000004723755100,out,1,100000008748914100,95000.0,5,distributor,4,False
100000004726132100,in,1,100000000437046100,349000.0,1,coordinator,1,False
100000004726132100,out,1,100000000634341100,24000.0,2,peripheral,1,False
100000004732589100,in,1,100000006707582100,227520.0,1,distributor,12,False
100000004737477100,in,1,100000006866783100,30127.0,2,distributor,1,True
100000004737477100,in,2,100000004400305100,19471.0,1,distributor,1,False
100000004737477100,out,1,100000003831201100,40500.0,3,terminal,1,False
100000004737764100,in,1,100000000913911100,600000.0,1,peripheral,4,False
100000004739664100,in,1,100000002527114100,12000.0,1,distributor,2,True
100000004739664100,out,1,100000000979567100,10000.0,1,terminal,2,False
100000004741837100,in,1,100000003016635100,25596.0,1,distributor,5,True
100000004744306100,in,1,100000005264990100,69000.0,1,peripheral,20,True
100000004744306100,out,1,100000008516839100,58000.0,2,peripheral,20,True
100000004744306100,out,2,100000008406609100,34000.0,1,terminal,20,False
100000004746397100,in,1,100000000331309100,219520.0,1,coordinator,6,False
100000004746397100,out,1,100000002957787100,7500.0,1,coordinator,1,False
100000004747154100,in,1,100000004715209100,67000.0,1,peripheral,3,False
100000004750321100,in,1,100000005704413100,44695.0,1,distributor,8,False
100000004750321100,in,2,100000005665181100,5490.0,1,distributor,6,False
100000004750897100,in,1,100000000076451100,10000.0,1,peripheral,16,False
100000004756901100,in,1,100000001530983100,153248.0,1,distributor,5,False
100000004759121100,in,1,100000000331309100,220000.0,1,coordinator,6,False
100000004759121100,in,2,100000006844768100,175000.0,4,peripheral,1,False
100000004759121100,in,3,100000000437046100,150000.0,2,coordinator,1,False
100000004759121100,out,1,100000006844768100,282000.0,5,peripheral,1,False
100000004759121100,out,2,100000005105153100,30000.0,1,terminal,1,False
100000004765639100,in,1,100000004180097100,5000.0,1,peripheral,1,False
100000004765639100,out,1,100000004180097100,6000.0,1,peripheral,1,False
100000004765639100,out,2,100000002293421100,5000.0,1,transit,1,False
100000004770073100,in,1,100000002957787100,5462.4,1,coordinator,1,False
100000004770073100,out,1,100000005293969100,5466.97,1,peripheral,1,False
100000004777215100,in,1,100000001427082100,60000.0,1,peripheral,23,False
100000004779204100,in,1,100000004400305100,30450.0,1,distributor,1,False
100000004779204100,out,1,100000006512787100,20000.0,2,peripheral,1,False
100000004780083100,in,1,100000002513028100,9999.0,1,peripheral,61,False
100000004780327100,in,1,100000008460102100,12000.0,1,distributor,19,False
100000004783447100,in,1,100000002527114100,26200.0,1,distributor,2,True
100000004784224100,in,1,100000004813068100,23500.0,2,peripheral,25,True
100000004784224100,out,1,100000005474472100,100000.0,1,terminal,25,False
100000004788983100,in,1,100000001066017100,27000.0,1,peripheral,1,False
100000004790991100,in,1,100000003016635100,239413.0,4,distributor,5,True
100000004791226100,in,1,100000006492770100,20000.0,1,peripheral,1,False
100000004792397100,in,1,100000002527114100,73520.0,1,distributor,2,True
100000004797167100,in,1,100000008514970100,31000.0,1,peripheral,21,False
100000004798515100,in,1,100000004420041100,200000.0,2,peripheral,13,False
100000004800452100,in,1,100000003035737100,6544.53,1,peripheral,6,False
100000004800648100,in,1,100000004420041100,131000.0,1,peripheral,13,False
100000004806903100,in,1,100000004315838100,18000.0,1,peripheral,4,False
100000004813068100,out,1,100000003835149100,248500.0,1,peripheral,25,False
100000004813068100,out,2,100000008383405100,25000.0,2,terminal,25,False
100000004813068100,out,3,100000004784224100,23500.0,2,peripheral,25,False
100000004816564100,in,1,100000004156082100,285480.0,1,coordinator,16,False
100000004816564100,out,1,100000005186109100,5000.0,1,terminal,16,False
100000004820260100,in,1,100000005339662100,234200.0,12,peripheral,16,False
100000004820260100,out,1,100000005339662100,135850.0,6,peripheral,16,False
100000004820260100,out,2,100000005175148100,74000.0,3,peripheral,16,False
100000004820260100,out,3,100000005996909100,5500.0,1,terminal,16,False
100000004825069100,in,1,100000001697501100,30000.0,4,distributor,2,False
100000004840086100,in,1,100000003204491100,100000.0,2,peripheral,1,False
100000004841728100,in,1,100000002527114100,52208.0,1,distributor,2,True
100000004847758100,in,1,100000004400305100,47067.0,1,distributor,1,False
100000004847758100,in,2,100000008603629100,25612.0,1,coordinator,7,False
100000004847758100,in,3,100000005782781100,23717.0,1,peripheral,11,False
100000004847758100,out,1,100000000910216100,71000.0,3,peripheral,4,False
100000004847758100,out,2,100000003684369100,56000.0,3,distributor,4,True
100000004847758100,out,3,100000004410489100,54000.0,1,terminal,4,False
100000004848236100,in,1,100000001066017100,7500.0,1,peripheral,1,False
100000004850609100,in,1,100000005268319100,10000.0,1,peripheral,1,False
100000004856746100,in,1,100000004017410100,20000.0,1,peripheral,35,False
100000004877085100,in,1,100000008346837100,25000.0,1,coordinator,14,False
100000004877085100,out,1,100000003232675100,44000.0,2,peripheral,14,False
100000004877085100,out,2,100000006490615100,41600.0,6,peripheral,14,False
100000004877085100,out,3,100000003146511100,10000.0,1,peripheral,14,False
100000004889043100,in,1,100000004400305100,172000.0,3,distributor,1,False
100000004889043100,in,2,100000000331309100,100000.0,1,coordinator,6,False
100000004890713100,in,1,100000005704413100,40485.0,1,distributor,8,False
100000004891562100,in,1,100000008460102100,103400.0,1,distributor,19,False
100000004892144100,in,1,100000002224132100,4400000.0,6,peripheral,25,False
100000004892144100,in,2,100000004603109100,100000.0,1,peripheral,25,False
100000004892144100,out,1,100000002224132100,180300.0,1,peripheral,25,False
100000004904960100,in,1,100000005124479100,17000.0,1,peripheral,1,False
100000004904960100,in,2,100000004285800100,15000.0,1,peripheral,1,False
100000004905207100,in,1,100000001937767100,380000.0,1,peripheral,15,False
100000004906181100,in,1,100000000331309100,100000.0,1,coordinator,6,False
100000004906181100,out,1,100000008175078100,1846711.0,15,peripheral,37,False
100000004906181100,out,2,100000008675322100,340000.0,4,peripheral,37,False
100000004906181100,out,3,100000000557536100,153000.0,7,peripheral,37,False
100000004908173100,in,1,100000008692291100,21000.0,1,transit,3,False
