gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,seed_reach,bridge,rapid_48h,boundary
100000004509286100,terminal,0.62,4,0.413288,"Наблюдаемый конечный узел: вход от 1 клиентов (40,000 KZT), исходящих нет; колено 1<4.",1,False,1,0,40000.0,0.0,1,0,4,0.0,0.0,False
100000004526651100,peripheral,0.55,3,0.205501,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,33000.0,0.0,1,0,2,0.0,0.0,True
100000004527381100,peripheral,0.6,16,0.388846,"Недостаточно признаков роли: 1 плательщиков, 1 получателей, колено 2.",2,False,1,1,119333.17,273866.11,1,1,1,0.0,1.0,False
100000004539443100,terminal,0.66,4,0.460779,"Наблюдаемый конечный узел: вход от 2 клиентов (61,990 KZT), исходящих нет; колено 3<4.",3,False,2,0,61990.0,0.0,2,0,2,0.0,0.0,False
100000004544958100,peripheral,0.6,12,0.561001,"Недостаточно признаков роли: 1 плательщиков, 2 получателей, колено 2.",2,False,1,2,168000.0,23200.0,3,2,4,9.27574948055803e-06,0.6666666666666666,False
100000004549591100,peripheral,0.55,39,0.17809,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,49000.0,0.0,1,0,1,0.0,0.0,True
100000004552204100,peripheral,0.6,33,0.367985,"Недостаточно признаков роли: 1 плательщиков, 2 получателей, колено 3.",3,False,1,2,22500.0,10000.0,2,2,1,9.27574948055803e-06,0.0,False
100000004553349100,terminal,0.62,6,0.240263,"Наблюдаемый конечный узел: вход от 1 клиентов (7,755 KZT), исходящих нет; колено 3<4.",3,False,1,0,7755.0,0.0,1,0,1,0.0,0.0,False
100000004559194100,terminal,0.62,5,0.434689,"Наблюдаемый конечный узел: вход от 1 клиентов (282,145 KZT), исходящих нет; колено 1<4.",1,False,1,0,282145.0,0.0,6,0,2,0.0,0.0,False
100000004564736100,terminal,0.62,24,0.321331,"Наблюдаемый конечный узел: вход от 1 клиентов (15,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,15000.0,0.0,2,0,2,0.0,0.0,False
100000004569484100,peripheral,0.6,8,0.576963,"Недостаточно признаков роли: 2 плательщиков, 4 получателей, колено 3.",3,False,2,4,98312.0,156000.0,3,4,2,0.004232225982359815,0.0,False
100000004569637100,peripheral,0.55,7,0.135196,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,5500.0,0.0,1,0,1,0.0,0.0,True
100000004571634100,peripheral,0.55,12,0.155515,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,20000.0,0.0,1,0,1,0.0,0.0,True
100000004573782100,terminal,0.62,11,0.258186,"Наблюдаемый конечный узел: вход от 1 клиентов (15,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,15000.0,0.0,1,0,1,0.0,0.0,False
100000004580202100,peripheral,0.6,24,0.452302,"Недостаточно признаков роли: 1 плательщиков, 3 получателей, колено 2.",2,False,1,3,9000.0,45000.0,1,4,2,4.174087266251113e-05,1.0,False
100000004580254100,terminal,0.66,17,0.363528,"Наблюдаемый конечный узел: вход от 2 клиентов (27,940 KZT), исходящих нет; колено 3<4.",3,False,2,0,27940.0,0.0,2,0,1,0.0,0.0,False
100000004584730100,peripheral,0.55,46,0.176898,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,47000.0,0.0,1,0,1,0.0,0.0,True
100000004586598100,peripheral,0.55,68,0.223934,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,761255.0,0.0,4,0,1,0.0,0.0,True
100000004587414100,terminal,0.66,6,0.554929,"Наблюдаемый конечный узел: вход от 2 клиентов (533,603 KZT), исходящих нет; колено 3<4.",3,False,2,0,533603.0,0.0,2,0,3,0.0,0.0,False
100000004588479100,terminal,0.62,5,0.420018,"Наблюдаемый конечный узел: вход от 1 клиентов (177,633 KZT), исходящих нет; колено 1<4.",1,False,1,0,177633.0,0.0,2,0,2,0.0,0.0,False
100000004591973100,peripheral,0.6,13,0.38591,"Недостаточно признаков роли: 1 плательщиков, 1 получателей, колено 3.",3,False,1,1,10000.0,100000.0,1,1,2,9.27574948055803e-06,0.0,False
100000004592467100,terminal,0.62,4,0.239015,"Наблюдаемый конечный узел: вход от 1 клиентов (7,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,7000.0,0.0,1,0,1,0.0,0.0,False
100000004596284100,peripheral,0.55,5,0.166987,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,30000.0,0.0,1,0,1,0.0,0.0,True
100000004601193100,peripheral,0.55,12,0.190191,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,84000.0,0.0,3,0,1,0.0,0.0,True
100000004603109100,peripheral,0.6,25,0.566145,"Недостаточно признаков роли: 3 плательщиков, 2 получателей, колено 3.",3,False,3,2,2730000.0,400000.0,8,2,2,0.0,0.625,False
100000004610802100,peripheral,0.55,61,0.210641,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,241000.0,0.0,18,0,1,0.0,0.0,True
100000004611571100,terminal,0.62,1,0.339556,"Наблюдаемый конечный узел: вход от 1 клиентов (22,550 KZT), исходящих нет; колено 3<4.",3,False,1,0,22550.0,0.0,1,0,2,0.0,0.0,False
100000004613582100,peripheral,0.6,11,0.251824,"Недостаточно признаков роли: 1 плательщиков, 1 получателей, колено 3.",3,False,1,1,5000.0,9500.0,1,1,1,0.0,0.0,False
100000004616845100,peripheral,0.55,58,0.156816,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,20200.0,0.0,2,0,1,0.0,0.0,True
100000004622227100,peripheral,0.6,1,0.383741,"Недостаточно признаков роли: 1 плательщиков, 3 получателей, колено 1.",1,False,1,3,24931.0,19000.0,1,3,1,1.0821707727317702e-05,0.0,False
100000004629688100,peripheral,0.6,16,0.33383,"Недостаточно признаков роли: 1 плательщиков, 1 получателей, колено 3.",3,False,1,1,5000.0,15000.0,1,2,3,0.0,0.0,False
100000004634420100,terminal,0.62,2,0.285296,"Наблюдаемый конечный узел: вход от 1 клиентов (26,150 KZT), исходящих нет; колено 3<4.",3,False,1,0,26150.0,0.0,1,0,1,0.0,0.0,False
100000004635886100,terminal,0.62,5,0.340047,"Наблюдаемый конечный узел: вход от 1 клиентов (23,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,23000.0,0.0,1,0,2,0.0,0.0,False
100000004644615100,peripheral,0.6,10,0.37339,"Недостаточно признаков роли: 1 плательщиков, 2 получателей, колено 3.",3,False,1,2,50810.0,379665.0,1,14,1,0.0,1.0,False
100000004652395100,peripheral,0.55,1,0.2999,"Граница обхода: колено 4, вход от 3 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,3,0,101528.0,0.0,5,0,3,0.0,0.0,True
100000004655046100,peripheral,0.55,8,0.160416,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,24000.0,0.0,1,0,1,0.0,0.0,True
100000004657034100,terminal,0.62,6,0.443045,"Наблюдаемый конечный узел: вход от 1 клиентов (141,250 KZT), исходящих нет; колено 3<4.",3,False,1,0,141250.0,0.0,1,0,3,0.0,0.0,False
100000004659919100,peripheral,0.6,52,0.470952,"Недостаточно признаков роли: 1 плательщиков, 1 получателей, колено 3.",3,False,1,1,110000.0,39000.0,2,1,2,9.27574948055803e-06,0.0,False
100000004662806100,peripheral,0.6,13,0.59482,"Недостаточно признаков роли: 2 плательщиков, 2 получателей, колено 1.",1,False,2,2,106585.0,59900.0,2,3,2,1.855149896111606e-05,1.0,False
100000004664515100,terminal,0.62,1,0.299929,"Наблюдаемый конечный узел: вход от 1 клиентов (37,691 KZT), исходящих нет; колено 1<4.",1,False,1,0,37691.0,0.0,1,0,1,0.0,0.0,False
100000004664905100,terminal,0.66,5,0.513866,"Наблюдаемый конечный узел: вход от 2 клиентов (329,020 KZT), исходящих нет; колено 1<4.",1,False,2,0,329020.0,0.0,4,0,2,0.0,0.0,False
100000004666651100,terminal,0.62,67,0.492087,"Наблюдаемый конечный узел: вход от 1 клиентов (429,250 KZT), исходящих нет; колено 2<4.",2,False,1,0,429250.0,0.0,1,0,4,0.0,0.0,False
100000004670388100,peripheral,0.6,51,0.474146,"Недостаточно признаков роли: 1 плательщиков, 2 получателей, колено 3.",3,False,1,2,160354.0,720000.0,1,4,1,9.27574948055803e-06,1.0,False
100000004671609100,terminal,0.62,10,0.338951,"Наблюдаемый конечный узел: вход от 1 клиентов (100,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,100000.0,0.0,1,0,1,0.0,0.0,False
100000004673335100,peripheral,0.55,31,0.18928,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,80000.0,0.0,1,0,1,0.0,0.0,True
100000004674178100,peripheral,0.55,27,0.155515,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,20000.0,0.0,1,0,1,0.0,0.0,True
100000004674389100,peripheral,0.55,12,0.148077,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,15000.0,0.0,1,0,1,0.0,0.0,True
100000004674412100,peripheral,0.55,12,0.176225,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,46000.0,0.0,1,0,1,0.0,0.0,True
100000004674799100,terminal,0.62,1,0.442289,"Наблюдаемый конечный узел: вход от 1 клиентов (140,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,140000.0,0.0,5,0,3,0.0,0.0,False
100000004676985100,transit,0.6301,1,0.542827,"Признаки транзита: отдал 84% видимого входа; 1→1 связей, быстрый выход 0%.",3,False,1,1,32260.0,27102.0,1,1,2,9.27574948055803e-06,0.0,False
100000004677680100,peripheral,0.6,12,0.596764,"Недостаточно признаков роли: 2 плательщиков, 1 получателей, колено 1.",1,False,2,1,63000.0,168000.0,2,3,5,1.855149896111606e-05,0.5,False
